4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
4.669419e-310	6.952510e-310	0.000000e+00
