0.000000e+00	0.000000e+00
-9.960871e-01	-2.262509e-02

-1.512333e-12	-3.435107e-14
-9.960799e-01	-2.362897e-02

-6.049163e-12	-1.404492e-13
-9.960716e-01	-2.463283e-02

-1.361032e-11	-3.213388e-13
-9.960623e-01	-2.563667e-02

-2.419563e-11	-5.800641e-13
-9.960520e-01	-2.664048e-02

-3.780491e-11	-9.196688e-13
-9.960407e-01	-2.764426e-02

-5.443799e-11	-1.343196e-12
-9.960284e-01	-2.864802e-02

-7.409468e-11	-1.853690e-12
-9.960150e-01	-2.965174e-02

-9.677479e-11	-2.454192e-12
-9.960007e-01	-3.065544e-02

-1.224781e-10	-3.147744e-12
-9.959854e-01	-3.165910e-02

-1.512045e-10	-3.937390e-12
-9.959691e-01	-3.266273e-02

-1.829538e-10	-4.826169e-12
-9.959517e-01	-3.366633e-02

-2.177257e-10	-5.817123e-12
-9.959334e-01	-3.466990e-02

-2.555200e-10	-6.913293e-12
-9.959140e-01	-3.567343e-02

-2.963366e-10	-8.117719e-12
-9.958936e-01	-3.667693e-02

-3.401752e-10	-9.433441e-12
-9.958723e-01	-3.768038e-02

-3.870356e-10	-1.086350e-11
-9.958499e-01	-3.868380e-02

-4.369176e-10	-1.241093e-11
-9.958265e-01	-3.968718e-02

-4.898210e-10	-1.407878e-11
-9.958021e-01	-4.069053e-02

-5.457456e-10	-1.587007e-11
-9.957767e-01	-4.169382e-02

-6.046912e-10	-1.778786e-11
-9.957503e-01	-4.269708e-02

-6.666574e-10	-1.983517e-11
-9.957229e-01	-4.370030e-02

-7.316442e-10	-2.201504e-11
-9.956945e-01	-4.470347e-02

-7.996512e-10	-2.433052e-11
-9.956651e-01	-4.570659e-02

-8.706782e-10	-2.678463e-11
-9.956347e-01	-4.670967e-02

-9.447250e-10	-2.938041e-11
-9.956032e-01	-4.771270e-02

-1.021791e-09	-3.212090e-11
-9.955708e-01	-4.871569e-02

-1.101877e-09	-3.500913e-11
-9.955374e-01	-4.971862e-02

-1.184982e-09	-3.804813e-11
-9.955029e-01	-5.072150e-02

-1.271105e-09	-4.124095e-11
-9.954675e-01	-5.172434e-02

-1.360247e-09	-4.459061e-11
-9.954310e-01	-5.272712e-02

-1.452408e-09	-4.810014e-11
-9.953936e-01	-5.372984e-02

-1.547586e-09	-5.177259e-11
-9.953551e-01	-5.473252e-02

-1.645782e-09	-5.561097e-11
-9.953156e-01	-5.573513e-02

-1.746996e-09	-5.961832e-11
-9.952752e-01	-5.673770e-02

-1.851226e-09	-6.379768e-11
-9.952337e-01	-5.774020e-02

-1.958474e-09	-6.815208e-11
-9.951912e-01	-5.874265e-02

-2.068739e-09	-7.268453e-11
-9.951477e-01	-5.974503e-02

-2.182020e-09	-7.739808e-11
-9.951032e-01	-6.074736e-02

-2.298317e-09	-8.229576e-11
-9.950577e-01	-6.174963e-02

-2.417629e-09	-8.738058e-11
-9.950112e-01	-6.275183e-02

-2.539958e-09	-9.265559e-11
-9.949637e-01	-6.375397e-02

-2.665301e-09	-9.812380e-11
-9.949152e-01	-6.475604e-02

-2.793660e-09	-1.037882e-10
-9.948657e-01	-6.575805e-02

-2.925033e-09	-1.096520e-10
-9.948152e-01	-6.676000e-02

-3.059421e-09	-1.157180e-10
-9.947637e-01	-6.776187e-02

-3.196823e-09	-1.219893e-10
-9.947111e-01	-6.876368e-02

-3.337238e-09	-1.284689e-10
-9.946576e-01	-6.976542e-02

-3.480667e-09	-1.351599e-10
