0.000000e+00	0.000000e+00
6.773501e-03	-1.003896e+00

-3.024581e-09	-7.022458e-11
7.780566e-03	-1.003873e+00

-6.048993e-09	-1.434939e-10
8.787574e-03	-1.003848e+00

-9.073233e-09	-2.198075e-10
9.794524e-03	-1.003823e+00

-1.209730e-08	-2.991650e-10
1.080142e-02	-1.003796e+00

-1.512118e-08	-3.815662e-10
1.180825e-02	-1.003769e+00

-1.814488e-08	-4.670105e-10
1.281502e-02	-1.003740e+00

-2.116840e-08	-5.554977e-10
1.382173e-02	-1.003711e+00

-2.419173e-08	-6.470273e-10
1.482838e-02	-1.003680e+00

-2.721487e-08	-7.415989e-10
1.583496e-02	-1.003649e+00

-3.023781e-08	-8.392122e-10
1.684148e-02	-1.003616e+00

-3.326056e-08	-9.398668e-10
1.784794e-02	-1.003583e+00

-3.628311e-08	-1.043562e-09
1.885432e-02	-1.003548e+00

-3.930545e-08	-1.150298e-09
1.986064e-02	-1.003513e+00

-4.232759e-08	-1.260074e-09
2.086689e-02	-1.003476e+00

-4.534951e-08	-1.372890e-09
2.187307e-02	-1.003439e+00

-4.837123e-08	-1.488745e-09
2.287918e-02	-1.003400e+00

-5.139273e-08	-1.607638e-09
2.388522e-02	-1.003361e+00

-5.441401e-08	-1.729570e-09
2.489119e-02	-1.003320e+00

-5.743506e-08	-1.854540e-09
2.589708e-02	-1.003278e+00

-6.045590e-08	-1.982548e-09
2.690289e-02	-1.003236e+00

-6.347650e-08	-2.113593e-09
2.790863e-02	-1.003192e+00

-6.649688e-08	-2.247675e-09
2.891430e-02	-1.003147e+00

-6.951702e-08	-2.384792e-09
2.991988e-02	-1.003102e+00

-7.253692e-08	-2.524946e-09
3.092539e-02	-1.003055e+00

-7.555658e-08	-2.668135e-09
3.193082e-02	-1.003008e+00

-7.857600e-08	-2.814359e-09
3.293616e-02	-1.002959e+00

-8.159517e-08	-2.963618e-09
3.394142e-02	-1.002909e+00

-8.461410e-08	-3.115911e-09
3.494661e-02	-1.002858e+00

-8.763277e-08	-3.271237e-09
3.595170e-02	-1.002807e+00

-9.065118e-08	-3.429597e-09
3.695671e-02	-1.002754e+00

-9.366934e-08	-3.590989e-09
3.796164e-02	-1.002700e+00

-9.668723e-08	-3.755413e-09
3.896648e-02	-1.002645e+00

-9.970486e-08	-3.922870e-09
3.997123e-02	-1.002590e+00

-1.027222e-07	-4.093357e-09
4.097589e-02	-1.002533e+00

-1.057393e-07	-4.266876e-09
4.198046e-02	-1.002475e+00

-1.087561e-07	-4.443425e-09
4.298494e-02	-1.002416e+00

-1.117727e-07	-4.623004e-09
4.398932e-02	-1.002357e+00

-1.147889e-07	-4.805612e-09
4.499362e-02	-1.002296e+00

-1.178049e-07	-4.991249e-09
4.599782e-02	-1.002234e+00

-1.208206e-07	-5.179915e-09
4.700192e-02	-1.002171e+00

-1.238360e-07	-5.371609e-09
4.800593e-02	-1.002107e+00

-1.268511e-07	-5.566330e-09
4.900984e-02	-1.002043e+00

-1.298659e-07	-5.764078e-09
5.001365e-02	-1.001977e+00

-1.328804e-07	-5.964853e-09
5.101737e-02	-1.001910e+00

-1.358947e-07	-6.168654e-09
5.202098e-02	-1.001842e+00

-1.389086e-07	-6.375480e-09
5.302449e-02	-1.001773e+00

-1.419222e-07	-6.585332e-09
5.402790e-02	-1.001703e+00

-1.449355e-07	-6.798207e-09
5.503121e-02	-1.001632e+00

-1.479484e-07	-7.014107e-09
5.603441e-02	-1.001560e+00

-1.509611e-07	-7.233031e-09
5.703750e-02	-1.001488e+00

-1.539735e-07	-7.454977e-09
5.804049e-02	-1.001414e+00

-1.569855e-07	-7.679945e-09
5.904337e-02	-1.001339e+00

-1.599972e-07	-7.907936e-09
6.004615e-02	-1.001263e+00

-1.630085e-07	-8.138948e-09
6.104881e-02	-1.001186e+00

-1.660196e-07	-8.372981e-09
6.205137e-02	-1.001108e+00

-1.690303e-07	-8.610034e-09
6.305381e-02	-1.001029e+00

-1.720406e-07	-8.850107e-09
6.405614e-02	-1.000949e+00

