t	S	I[0]	I[1]	I[2]	R
2993	29	1		0		6		364
2994	24	1		0		4		371
2995	19	1		0		4		376
2996	17	0		0		2		381
2997	15	0		0		2		383
2998	14	0		0		1		385
2999	14	0		0		0		386
3000	397	0		2		0		1
3001	396	0		1		0		3
3002	396	0		0		0		4
3003	396	1		2		0		1
3004	393	1		2		0		4
3005	389	2		2		0		7
3006	382	3		4		0		11
3007	372	4		6		0		18
3008	354	9		8		1		28
3009	331	9		12		2		46
3010	300	8		18		5		69
3011	241	18		29		12		100
3012	165	20		30		26		159
3013	90	25		13		37		235
3014	42	9		5		34		310
3015	17	6		1		18		358
3016	10	2		0		5		383
3017	8	1		0		1		390
3018	8	0		0		0		392
3019	397	1		1		0		1
3020	394	1		2		0		3
3021	392	1		1		0		6
3022	388	2		1		1		8
3023	379	3		2		4		12
3024	354	5		4		16		21
3025	288	11		7		48		46
3026	174	17		8		89		112
3027	61	13		7		93		226
3028	10	5		2		44		339
3029	1	0		1		8		390
3030	1	0		0		0		399
3031	398	0		1		0		1
3032	396	1		1		0		2
3033	391	2		2		1		4
3034	382	3		3		3		9
3035	367	3		6		6		18
3036	330	6		8		23		33
3037	250	15		11		54		70
3038	141	12		8		89		150
3039	40	16		5		80		259
3040	4	5		2		29		360
3041	0	0		0		4		396
3042	0	0		0		0		400
3043	397	0		2		0		1
3044	396	0		1		0		3
3045	393	0		3		0		4
3046	389	0		4		0		7
3047	382	0		7		0		11
3048	369	1		12		0		18
3049	342	5		22		0		31
3050	315	7		19		1		58
3051	275	7		27		6		85
3052	210	9		41		15		125
3053	135	12		31		32		190
3054	71	11		21		32		265
3055	37	5		10		19		329
3056	25	0		3		9		363
3057	16	1		2		6		375
3058	10	0		2		4		384
3059	8	1		1		0		390
3060	8	0		0		0		392
3061	397	0		2		0		1
3062	393	0		4		0		3
3063	390	0		3		0		7
3064	386	1		3		0		10
3065	383	2		1		0		14
3066	379	3		1		0		17
3067	371	6		2		0		21
3068	362	7		2		0		29
3069	352	6		4		0		38
3070	342	4		6		0		48
3071	335	2		5		0		58
3072	329	1		5		0		65
3073	317	2		10		0		71
3074	299	1		17		0		83
3075	275	4		20		0		101
3076	248	6		20		1		125
3077	207	12		25		4		152
3078	162	14		24		7		193
3079	128	12		13		9		238
3080	99	8		8		13		272
3081	81	7		5		6		301
3082	67	6		2		6		319
3083	57	1		3		6		333
3084	50	0		1		6		343
3085	44	0		0		6		350
3086	41	1		0		2		356
3087	37	2		0		2		359
3088	34	1		0		2		363
3089	33	0		0		1		366
3090	32	0		0		1		367
3091	32	0		0		0		368
3092	398	0		1		0		1
3093	395	2		1		0		2
3094	389	4		2		0		5
3095	384	4		1		0		11
3096	380	2		2		0		16
3097	375	3		2		0		20
3098	370	1		4		0		25
3099	355	6		9		0		30
3100	338	4		13		0		45
3101	313	8		17		0		62
3102	277	10		26		0		87
3103	220	19		38		0		123
3104	169	19		32		0		180
3105	131	13		25		0		231
3106	105	10		16		0		269
3107	91	2		12		0		295
3108	84	2		5		0		309
3109	79	1		4		0		316
3110	76	1		2		0		321
3111	75	0		1		0		324
3112	75	0		0		0		325
3113	398	0		1		0		1
3114	397	0		1		0		2
3115	396	1		0		0		3
3116	396	0		0		0		4
3117	396	0		3		0		1
3118	392	1		3		0		4
3119	385	1		6		0		8
3120	372	3		10		0		15
3121	356	3		13		0		28
3122	331	6		18		1		44
3123	295	9		24		3		69
3124	244	14		34		3		105
3125	182	18		37		7		156
3126	137	9		23		13		218
3127	96	12		17		12		263
3128	67	5		10		14		304
3129	51	5		4		7		333
3130	40	4		1		6		349
3131	34	2		0		4		360
3132	32	0		0		2		366
3133	31	0		0		1		368
3134	31	0		0		0		369
3135	397	0		2		0		1
3136	394	0		3		0		3
3137	390	0		4		0		6
3138	387	1		2		0		10
3139	385	2		0		0		13
3140	378	6		0		1		15
3141	364	9		1		4		22
3142	347	13		0		4		36
3143	319	13		2		13		53
3144	267	16		1		35		81
3145	186	12		1		68		133
3146	79	13		1		93		214
3147	11	9		0		59		321
3148	2	4		0		5		389
3149	1	0		0		1		398
3150	1	0		0		0		399
3151	397	0		2		0		1
3152	393	0		4		0		3
3153	388	1		4		0		7
3154	380	1		7		0		12
3155	363	3		14		0		20
3156	338	7		18		0		37
3157	308	8		21		1		62
3158	264	11		31		2		92
3159	213	12		33		6		136
3160	161	10		33		9		187
3161	115	5		33		8		239
3162	86	6		16		7		285
3163	67	2		10		7		314
3164	52	5		5		5		333
3165	43	2		4		3		348
3166	40	2		1		0		357
3167	39	1		0		0		360
3168	39	0		0		0		361
3169	398	0		1		0		1
3170	396	0		2		0		2
3171	392	0		4		0		4
3172	385	0		7		0		8
3173	376	2		7		0		15
3174	363	3		10		0		24
3175	338	4		20		1		37
3176	306	8		21		3		62
3177	259	9		31		7		94
3178	201	12		34		12		141
3179	140	12		29		20		199
3180	84	11		21		24		260
3181	41	8		9		26		316
3182	26	3		1		11		359
3183	21	1		0		4		374
3184	18	0		0		3		379
3185	17	1		0		0		382
3186	17	0		0		0		383
3187	398	0		1		0		1
3188	397	0		1		0		2
3189	396	0		1		0		3
3190	393	0		3		0		4
3191	388	0		5		0		7
3192	384	0		4		0		12
3193	375	2		7		0		16
3194	365	1		9		0		25
3195	348	3		13		1		35
3196	317	10		18		3		52
3197	269	16		26		6		83
3198	209	14		32		14		131
3199	139	13		37		20		191
3200	84	10		28		17		261
3201	49	9		11		15		316
3202	33	5		3		8		351
3203	25	2		1		5		367
3204	19	4		1		1		375
3205	12	4		1		2		381
3206	12	0		0		0		388
3207	397	0		2		0		1
3208	393	1		3		0		3
3209	385	2		6		0		7
3210	374	4		7		0		15
3211	355	6		13		0		26
3212	330	6		18		1		45
3213	292	7		28		3		70
3214	241	8		36		7		108
3215	178	11		38		14		159
3216	124	11		18		25		222
3217	81	8		8		27		276
3218	48	5		4		24		319
3219	30	5		0		13		352
3220	20	2		0		8		370
3221	16	1		0		3		380
3222	15	1		0		0		384
3223	15	0		0		0		385
3224	396	1		2		0		1
3225	392	2		2		0		4
3226	385	3		3		1		8
3227	376	5		3		1		15
3228	360	8		5		3		24
3229	334	10		6		10		40
3230	287	13		6		28		66
3231	210	17		7		53		113
3232	109	20		5		76		190
3233	28	13		0		68		291
3234	6	4		0		18		372
3235	3	1		0		2		394
3236	3	0		0		0		397
3237	398	0		1		0		1
3238	396	0		2		0		2
3239	393	0		3		0		4
3240	387	0		6		0		7
3241	375	2		10		0		13
3242	359	3		13		0		25
3243	333	6		20		0		41
3244	289	11		33		0		67
3245	236	10		41		2		111
3246	179	15		34		8		164
3247	121	19		26		13		221
3248	85	7		17		12		279
3249	66	0		11		8		315
3250	50	2		6		8		334
3251	42	2		1		5		350
3252	40	0		0		2		358
3253	40	0		0		0		360
3254	396	0		3		0		1
3255	387	2		7		0		4
3256	372	3		12		0		13
3257	339	11		22		0		28
3258	288	23		27		1		61
3259	217	29		39		3		112
3260	145	33		34		5		183
3261	87	25		23		10		255
3262	49	15		12		11		313
3263	36	3		2		8		351
3264	29	2		2		3		364
3265	27	0		0		2		371
3266	25	0		0		2		373
3267	23	0		0		2		375
3268	21	0		0		2		377
3269	21	0		0		0		379
3270	397	0		2		0		1
3271	396	0		1		0		3
3272	394	0		2		0		4
3273	390	0		4		0		6
3274	385	0		5		0		10
3275	378	0		7		0		15
3276	368	1		9		0		22
3277	352	3		13		0		32
3278	329	7		16		0		48
3279	289	11		27		2		71
3280	229	21		30		9		111
3281	167	19		23		20		171
3282	106	16		19		26		233
3283	55	14		10		27		294
3284	33	7		2		13		345
3285	24	0		1		8		367
3286	20	0		0		4		376
3287	17	0		0		3		380
3288	15	1		0		1		383
3289	15	0		0		0		385
3290	395	0		4		0		1
3291	385	2		8		0		5
3292	362	3		20		0		15
3293	323	3		36		0		38
3294	272	7		44		0		77
3295	202	21		48		1		128
3296	147	15		38		2		198
3297	91	17		35		4		253
3298	51	12		24		4		309
3299	41	4		5		1		349
3300	39	0		1		1		359
3301	38	0		0		1		361
3302	37	0		0		1		362
3303	36	0		0		1		363
3304	36	0		0		0		364
3305	396	1		2		0		1
3306	395	0		1		0		4
3307	393	1		1		0		5
3308	388	2		2		1		7
3309	375	4		2		7		12
3310	336	10		5		24		25
3311	250	17		8		61		64
3312	106	24		6		114		150
3313	14	22		3		67		294
3314	1	4		1		8		386
3315	0	1		0		0		399
3316	0	0		0		0		400
3317	396	1		2		0		1
3318	389	1		6		0		4
3319	376	1		12		0		11
3320	350	3		22		1		24
3321	309	8		28		5		50
3322	247	10		38		14		91
3323	165	16		39		27		153
3324	86	17		30		32		235
3325	38	5		15		28		314
3326	20	4		3		11		362
3327	14	2		2		2		380
3328	13	0		0		1		386
3329	13	0		0		0		387
3330	397	0		2		0		1
3331	392	0		5		0		3
3332	385	2		5		0		8
3333	374	2		8		1		15
3334	353	4		13		4		26
3335	315	2		20		16		47
3336	239	10		26		40		85
3337	125	16		24		74		161
3338	33	13		18		61		275
3339	2	3		4		24		367
3340	1	0		0		1		398
3341	1	0		0		0		399
3342	396	1		2		0		1
3343	390	2		4		0		4
3344	376	1		13		0		10
3345	348	4		24		0		24
3346	292	4		51		1		52
3347	220	13		55		4		108
3348	139	14		58		9		180
3349	67	10		45		17		261
3350	34	4		16		13		333
3351	18	4		3		9		366
3352	17	1		0		0		382
3353	17	0		0		0		383
3354	398	0		1		0		1
3355	397	0		1		0		2
3356	394	0		3		0		3
3357	385	0		9		0		6
3358	364	4		17		0		15
3359	324	7		32		1		36
3360	262	17		43		2		76
3361	182	29		50		1		138
3362	123	20		37		2		218
3363	85	14		21		3		277
3364	61	8		14		2		315
3365	52	6		2		1		339
3366	48	4		0		0		348
3367	47	1		0		0		352
3368	47	0		0		0		353
3369	397	0		2		0		1
3370	392	1		4		0		3
3371	381	1		10		0		8
3372	364	2		15		0		19
3373	337	4		23		0		36
3374	296	12		29		0		63
3375	245	16		33		2		104
3376	184	20		37		4		155
3377	123	21		32		8		216
3378	79	9		23		12		277
3379	50	7		10		12		321
3380	37	3		6		4		350
3381	29	3		1		4		363
3382	22	4		0		3		371
3383	20	2		0		0		378
3384	20	0		0		0		380
3385	399	0		0		0		1
3386	398	0		1		0		1
3387	396	0		2		0		2
3388	390	0		6		0		4
3389	385	0		5		0		10
3390	381	1		3		0		15
3391	374	2		5		0		19
3392	364	6		4		0		26
3393	353	7		3		1		36
3394	331	12		5		5		47
3395	296	13		8		14		69
3396	223	22		14		37		104
3397	115	24		18		66		177
3398	32	19		12		52		285
3399	11	3		3		15		368
3400	4	1		0		6		389
3401	3	0		0		1		396
3402	3	0		0		0		397
3403	397	0		2		0		1
3404	391	2		4		0		3
3405	380	2		8		1		9
3406	363	4		10		3		20
3407	327	8		17		11		37
3408	253	14		28		32		73
3409	131	25		29		68		147
3410	44	15		18		54		269
3411	13	9		4		18		356
3412	6	1		1		5		387
3413	5	0		0		1		394
3414	5	0		0		0		395
3415	397	0		2		0		1
3416	393	0		4		0		3
3417	384	1		8		0		7
3418	364	3		17		0		16
3419	333	7		24		0		36
3420	288	11		34		0		67
3421	226	15		46		1		112
3422	156	16		51		3		174
3423	107	9		35		5		244
3424	76	7		18		6		293
3425	57	8		7		4		324
3426	48	3		4		2		343
3427	45	0		1		2		352
3428	43	0		1		1		355
3429	43	0		0		0		357
3430	397	1		1		0		1
3431	395	1		1		0		3
3432	394	0		1		0		5
3433	393	0		1		0		6
3434	391	1		1		0		7
3435	385	3		3		0		9
3436	379	3		3		0		15
3437	365	7		7		0		21
3438	347	10		8		0		35
3439	317	11		18		1		53
3440	261	20		29		7		83
3441	186	26		34		15		139
3442	105	23		32		26		214
3443	54	11		22		18		295
3444	31	3		7		13		346
3445	18	2		3		8		369
3446	12	0		1		5		382
3447	10	0		0		2		388
3448	9	0		0		1		390
3449	9	0		0		0		391
3450	396	0		3		0		1
3451	389	1		6		0		4
3452	376	4		9		0		11
3453	356	6		13		1		24
3454	323	9		20		4		44
3455	268	15		27		13		77
3456	195	12		24		37		132
3457	105	18		21		51		205
3458	41	11		10		43		295
3459	15	4		2		20		359
3460	9	0		0		6		385
3461	7	0		0		2		391
3462	7	0		0		0		393
3463	398	0		1		0		1
3464	397	0		1		0		2
3465	394	0		3		0		3
3466	389	0		5		0		6
3467	382	1		6		0		11
3468	372	4		6		0		18
3469	353	3		16		0		28
3470	311	8		33		1		47
3471	248	16		44		3		89
3472	178	19		43		8		152
3473	102	14		45		17		222
3474	47	7		22		26		298
3475	20	4		7		16		353
3476	13	1		0		6		380
3477	11	0		0		2		387
3478	11	0		0		0		389
3479	396	1		2		0		1
3480	389	4		3		0		4
3481	373	8		8		0		11
3482	344	12		17		0		27
3483	293	21		28		2		56
3484	228	18		41		6		107
3485	172	16		30		10		172
3486	117	21		20		14		228
3487	73	12		13		19		283
3488	38	10		8		17		327
3489	25	3		3		7		362
3490	19	0		2		4		375
3491	16	0		1		2		381
3492	13	0		0		3		384
3493	11	0		0		2		387
3494	11	0		0		0		389
3495	398	0		1		0		1
3496	398	0		0		0		2
3497	397	0		2		0		1
3498	391	2		4		0		3
3499	382	2		7		0		9
3500	367	2		13		0		18
3501	336	4		27		0		33
3502	293	8		35		0		64
3503	239	11		43		0		107
3504	179	17		42		1		161
3505	130	15		32		2		221
3506	97	10		18		5		270
3507	71	5		16		5		303
3508	49	2		12		8		329
3509	38	2		6		3		351
3510	31	1		3		3		362
3511	30	0		0		1		369
3512	30	0		0		0		370
3513	395	0		4		0		1
3514	381	3		11		0		5
3515	353	9		19		0		19
3516	303	10		38		2		47
3517	229	13		55		6		97
3518	144	10		66		9		171
3519	93	9		31		11		256
3520	60	8		14		11		307
3521	42	6		7		5		340
3522	36	4		1		1		358
3523	34	2		0		0		364
3524	34	0		0		0		366
3525	397	0		2		0		1
3526	394	0		3		0		3
3527	390	0		4		0		6
3528	383	0		7		0		10
3529	366	0		17		0		17
3530	338	4		24		0		34
3531	291	14		33		0		62
3532	229	16		45		1		109
3533	150	23		51		5		171
3534	84	19		39		8		250
3535	46	6		25		7		316
3536	32	2		7		5		354
3537	27	0		1		4		368
3538	26	0		0		1		373
3539	26	0		0		0		374
3540	396	0		3		0		1
3541	389	2		5		0		4
3542	380	1		8		0		11
3543	366	3		11		0		20
3544	338	4		24		0		34
3545	297	9		32		0		62
3546	226	14		57		0		103
3547	142	18		66		0		174
3548	69	15		58		0		258
3549	42	3		24		0		331
3550	39	1		2		0		358
3551	37	1		1		0		361
3552	35	0		2		0		363
3553	34	0		1		0		365
3554	33	0		1		0		366
3555	32	0		1		0		367
3556	32	0		0		0		368
3557	395	0		4		0		1
3558	384	2		9		0		5
3559	365	4		15		0		16
3560	332	7		25		1		35
3561	286	12		32		2		68
3562	221	19		41		5		114
3563	143	24		42		12		179
3564	86	21		26		10		257
3565	58	10		11		7		314
3566	45	3		8		2		342
3567	37	2		6		0		355
3568	34	1		2		0		363
3569	32	0		2		0		366
3570	32	0		0		0		368
3571	398	0		1		0		1
3572	396	0		2		0		2
3573	393	1		2		0		4
3574	385	4		4		0		7
3575	368	10		7		0		15
3576	346	11		11		0		32
3577	324	12		10		0		54
3578	303	11		10		0		76
3579	268	20		15		0		97
3580	225	24		17		2		132
3581	166	27		21		11		175
3582	106	18		23		19		234
3583	61	8		16		21		294
3584	36	4		3		18		339
3585	23	0		2		11		364
3586	19	0		0		4		377
3587	16	0		0		3		381
3588	16	0		0		0		384
3589	396	2		1		0		1
3590	392	4		0		0		4
3591	386	5		1		0		8
3592	379	6		1		0		14
3593	367	10		2		0		21
3594	353	10		3		1		33
3595	333	12		5		3		47
3596	299	16		9		9		67
3597	242	20		14		23		101
3598	153	24		13		52		158
3599	60	19		7		67		247
3600	14	5		2		39		340
3601	5	0		0		9		386
3602	5	0		0		0		395
3603	397	0		2		0		1
3604	396	0		1		0		3
3605	393	2		1		0		4
3606	387	2		4		0		7
3607	377	4		6		0		13
3608	358	10		9		0		23
3609	318	16		23		1		42
3610	256	29		31		2		82
3611	192	24		34		6		144
3612	143	19		22		8		208
3613	96	13		18		16		257
3614	56	10		13		17		304
3615	38	4		5		9		344
3616	27	2		2		7		362
3617	24	2		1		0		373
3618	24	0		0		0		376
3619	397	0		2		0		1
3620	396	0		1		0		3
3621	395	0		1		0		4
3622	394	0		1		0		5
3623	393	1		0		0		6
3624	392	1		0		0		7
3625	389	3		0		0		8
3626	385	3		0		1		11
3627	375	3		0		7		15
3628	342	8		0		25		25
3629	256	21		0		65		58
3630	119	29		0		108		144
3631	19	21		0		79		281
3632	1	2		0		16		381
3633	0	0		0		1		399
3634	0	0		0		0		400
3635	397	0		2		0		1
3636	394	0		3		0		3
3637	389	1		4		0		6
3638	378	2		9		0		11
3639	354	7		17		0		22
3640	312	13		28		1		46
3641	253	20		37		2		88
3642	184	18		50		1		147
3643	116	17		49		2		216
3644	74	10		30		2		284
3645	50	4		15		5		326
3646	39	3		5		3		350
3647	32	1		5		1		361
3648	29	1		1		1		368
3649	29	0		0		0		371
3650	394	1		4		0		1
3651	388	2		4		0		6
3652	379	3		6		0		12
3653	362	7		10		0		21
3654	338	7		17		0		38
3655	302	11		24		1		62
3656	246	19		33		4		98
3657	177	22		41		6		154
3658	111	21		34		11		223
3659	68	12		21		10		289
3660	52	4		6		6		332
3661	43	5		2		2		348
3662	38	2		1		2		357
3663	35	2		0		1		362
3664	34	1		0		0		365
3665	34	0		0		0		366
3666	396	0		3		0		1
3667	391	3		2		0		4
3668	382	3		5		1		9
3669	361	6		13		2		18
3670	329	7		16		9		39
3671	260	18		23		28		71
3672	167	18		24		51		140
3673	69	12		19		67		233
3674	18	5		4		42		331
3675	4	2		1		11		382
3676	2	1		0		1		396
3677	2	0		0		0		398
3678	397	0		2		0		1
3679	394	0		3		0		3
3680	388	0		6		0		6
3681	378	4		6		0		12
3682	362	9		7		0		22
3683	335	13		12		2		38
3684	293	16		20		6		65
3685	222	24		29		18		107
3686	140	23		25		34		178
3687	77	15		15		33		260
3688	39	5		8		25		323
3689	22	3		1		13		361
3690	13	1		1		7		378
3691	10	0		0		3		387
3692	9	1		0		0		390
3693	9	0		0		0		391
3694	398	0		1		0		1
3695	395	0		3		0		2
3696	385	2		8		0		5
3697	369	5		11		0		15
3698	352	6		11		0		31
3699	324	12		16		0		48
3700	287	9		27		1		76
3701	241	16		28		2		113
3702	182	25		28		6		159
3703	122	16		29		15		218
3704	84	10		17		11		278
3705	57	7		9		11		316
3706	40	1		4		12		343
3707	33	1		1		5		360
3708	26	1		1		5		367
3709	25	0		0		1		374
3710	25	0		0		0		375
3711	397	2		0		0		1
3712	394	3		0		0		3
3713	388	6		0		0		6
3714	381	6		1		0		12
3715	371	10		0		0		19
3716	351	20		0		0		29
3717	323	28		0		0		49
3718	292	30		0		1		77
3719	249	38		1		4		108
3720	204	32		3		10		151
3721	149	29		6		20		196
3722	105	14		5		25		251
3723	68	8		5		24		295
3724	40	5		0		23		332
3725	23	4		0		13		360
3726	19	0		0		4		377
3727	17	0		0		2		381
3728	17	0		0		0		383
3729	397	1		1		0		1
3730	394	2		1		0		3
3731	391	1		2		0		6
3732	385	1		5		0		9
3733	372	1		12		0		15
3734	354	2		16		0		28
3735	318	7		29		0		46
3736	259	15		44		0		82
3737	193	13		53		0		141
3738	144	9		38		2		207
3739	100	8		32		4		256
3740	75	4		16		5		300
3741	53	4		13		5		325
3742	38	2		7		6		347
3743	26	4		3		5		362
3744	23	1		0		2		374
3745	21	1		0		1		377
3746	21	0		0		0		379
3747	398	0		1		0		1
3748	396	0		2		0		2
3749	393	0		3		0		4
3750	384	2		7		0		7
3751	370	2		12		0		16
3752	346	5		19		0		30
3753	309	5		32		0		54
3754	254	11		44		0		91
3755	197	14		43		0		146
3756	136	14		47		0		203
3757	91	15		30		0		264
3758	64	9		18		0		309
3759	52	2		10		0		336
3760	49	1		2		0		348
3761	47	1		1		0		351
3762	46	1		0		0		353
3763	46	0		0		0		354
3764	399	0		0		0		1
3765	397	1		1		0		1
3766	395	1		1		0		3
3767	391	2		2		0		5
3768	383	4		4		0		9
3769	368	7		8		0		17
3770	348	7		13		0		32
3771	325	3		20		0		52
3772	285	6		34		0		75
3773	231	13		40		1		115
3774	164	17		47		3		169
3775	102	10		45		7		236
3776	62	14		18		8		298
3777	43	7		6		6		338
3778	31	3		2		7		357
3779	28	1		1		1		369
3780	27	0		1		0		372
3781	27	0		0		0		373
3782	395	1		3		0		1
3783	390	0		5		0		5
3784	373	2		15		0		10
3785	349	5		19		0		27
3786	310	12		27		0		51
3787	259	20		31		0		90
3788	195	27		36		1		141
3789	134	21		35		5		205
3790	88	9		31		6		266
3791	57	5		19		7		312
3792	45	2		7		3		343
3793	39	0		2		4		355
3794	32	0		2		5		361
3795	31	0		0		1		368
3796	31	0		0		0		369
3797	396	1		2		0		1
3798	394	2		0		0		4
3799	390	4		0		0		6
3800	384	4		0		2		10
3801	371	5		0		8		16
3802	332	9		0		30		29
3803	238	20		0		74		68
3804	97	18		0		123		162
3805	9	17		0		71		303
3806	0	0		0		9		391
3807	0	0		0		0		400
3808	398	0		1		0		1
3809	395	1		2		0		2
3810	391	3		1		0		5
3811	385	4		2		0		9
3812	372	7		6		0		15
3813	354	7		11		0		28
3814	323	8		20		3		46
3815	266	14		32		11		77
3816	179	26		37		24		134
3817	88	23		29		39		221
3818	38	12		13		25		312
3819	18	3		3		14		362
3820	10	1		2		5		382
3821	6	1		0		3		390
3822	6	0		0		0		394
3823	395	0		4		0		1
3824	388	1		6		0		5
3825	373	7		8		0		12
3826	342	12		17		2		27
3827	294	16		26		6		58
3828	220	28		27		19		106
3829	136	23		19		42		180
3830	54	15		11		56		264
3831	18	3		2		31		346
3832	10	2		0		6		382
3833	6	2		0		2		390
3834	5	0		0		1		394
3835	5	0		0		0		395
3836	395	0		4		0		1
3837	390	0		5		0		5
3838	384	1		5		0		10
3839	376	0		8		0		16
3840	360	1		15		0		24
3841	335	2		23		0		40
3842	289	1		45		0		65
3843	234	7		48		0		111
3844	172	9		53		0		166
3845	121	13		38		0		228
3846	86	8		26		1		279
3847	65	6		12		3		314
3848	58	3		3		1		335
3849	55	2		1		0		342
3850	54	0		1		0		345
3851	53	0		1		0		346
3852	52	0		1		0		347
3853	50	0		2		0		348
3854	50	0		0		0		350
3855	398	0		1		0		1
3856	396	0		2		0		2
3857	393	1		2		0		4
3858	385	3		5		0		7
3859	368	4		13		0		15
3860	341	8		19		0		32
3861	299	12		29		1		59
3862	247	16		36		0		101
3863	192	17		38		0		153
3864	146	10		35		1		208
3865	115	8		22		1		254
3866	97	5		11		2		285
3867	80	8		5		4		303
3868	66	7		1		6		320
3869	55	4		0		7		334
3870	44	3		0		8		345
3871	39	2		0		3		356
3872	37	1		0		1		361
3873	36	1		0		0		363
3874	36	0		0		0		364
3875	398	0		1		0		1
3876	395	0		3		0		2
3877	391	1		3		0		5
3878	380	2		9		0		9
3879	361	4		15		0		20
3880	325	8		28		0		39
3881	270	18		36		1		75
3882	203	19		45		3		130
3883	145	14		41		3		197
3884	104	11		26		4		255
3885	80	6		15		3		296
3886	62	4		9		5		320
3887	55	1		4		2		338
3888	47	0		7		1		345
3889	45	0		2		0		353
3890	45	0		0		0		355
3891	397	0		2		0		1
3892	393	0		4		0		3
3893	386	0		7		0		7
3894	371	1		14		0		14
3895	347	9		15		0		29
3896	309	14		24		0		53
3897	258	12		37		2		91
3898	196	18		40		4		142
3899	139	13		34		10		204
3900	92	11		26		10		261
3901	62	5		15		10		308
3902	45	6		3		8		338
3903	35	3		1		6		355
3904	32	0		0		3		365
3905	32	0		0		0		368
3906	395	2		2		0		1
3907	391	1		3		0		5
3908	384	2		5		0		9
3909	369	2		13		0		16
3910	342	6		20		1		31
3911	290	17		32		3		58
3912	228	17		36		9		110
3913	145	20		39		24		172
3914	77	19		23		26		255
3915	33	13		12		19		323
3916	19	1		5		8		367
3917	14	0		3		2		381
3918	11	0		1		2		386
3919	10	0		1		0		389
3920	10	0		0		0		390
3921	398	0		1		0		1
3922	398	0		0		0		2
3923	397	0		2		0		1
3924	394	0		3		0		3
3925	388	0		6		0		6
3926	375	2		11		0		12
3927	351	3		21		0		25
3928	313	8		30		0		49
3929	264	15		33		1		87
3930	201	19		41		3		136
3931	136	23		32		10		199
3932	90	16		20		10		264
3933	64	4		10		12		310
3934	44	2		6		12		336
3935	31	3		2		8		356
3936	21	3		3		4		369
3937	21	0		0		0		379
3938	396	0		3		0		1
3939	390	0		6		0		4
3940	378	1		11		0		10
3941	355	9		14		0		22
3942	317	11		27		0		45
3943	263	11		43		0		83
3944	195	22		45		1		137
3945	137	21		36		1		205
3946	96	14		24		3		263
3947	78	4		13		1		304
3948	70	4		2		2		322
3949	68	0		1		1		330
3950	63	1		1		3		332
3951	62	0		0		1		337
3952	61	0		0		1		338
3953	58	0		0		3		339
3954	53	0		0		5		342
3955	50	0		0		3		347
3956	47	1		0		2		350
3957	45	1		0		1		353
3958	44	0		0		1		355
3959	43	0		0		1		356
3960	43	0		0		0		357
3961	397	0		2		0		1
3962	396	0		1		0		3
3963	394	0		2		0		4
3964	390	1		3		0		6
3965	380	0		10		0		10
3966	361	2		17		0		20
3967	322	10		29		0		39
3968	272	16		33		1		78
3969	214	17		37		4		128
3970	153	15		41		5		186
3971	98	15		31		9		247
3972	66	11		12		9		302
3973	48	4		5		9		334
3974	36	2		2		8		352
3975	29	1		0		6		364
3976	24	1		0		4		371
3977	19	2		0		3		376
3978	18	1		0		0		381
3979	18	0		0		0		382
3980	398	0		1		0		1
3981	398	0		0		0		2
3982	398	0		1		0		1
3983	396	1		1		0		2
3984	393	0		3		0		4
3985	384	1		8		0		7
3986	366	3		15		0		16
3987	339	8		18		1		34
3988	293	11		29		6		61
3989	222	15		36		20		107
3990	126	24		29		43		178
3991	55	9		14		48		274
3992	21	3		3		28		345
3993	11	4		0		6		379
3994	11	0		0		0		389
3995	397	0		2		0		1
3996	393	0		4		0		3
3997	385	1		7		0		7
3998	369	3		13		0		15
3999	336	6		27		0		31
4000	287	14		35		0		64
4001	232	14		40		1		113
4002	176	8		45		3		168
4003	127	9		35		5		224
4004	96	10		15		6		273
4005	77	2		10		7		304
4006	65	1		6		5		323
4007	60	2		1		2		335
4008	55	3		1		1		340
4009	53	0		1		1		345
4010	52	0		1		0		347
4011	52	0		0		0		348
4012	396	0		3		0		1
4013	389	1		6		0		4
4014	382	1		6		0		11
4015	365	2		15		0		18
4016	336	3		26		0		35
4017	292	8		36		0		64
4018	229	11		52		0		108
4019	169	15		45		0		171
4020	126	5		38		0		231
4021	91	4		31		0		274
4022	66	6		19		0		309
4023	55	3		8		0		334
4024	53	1		1		0		345
4025	53	0		0		0		347
4026	397	0		2		0		1
4027	393	2		2		0		3
4028	386	4		3		0		7
4029	372	6		7		1		14
4030	351	5		13		3		28
4031	301	11		28		11		49
4032	203	24		42		32		99
4033	104	22		35		42		197
4034	31	12		17		44		296
4035	12	1		1		17		369
4036	8	2		0		2		388
4037	6	0		0		2		392
4038	5	0		0		1		394
4039	5	0		0		0		395
4040	398	0		1		0		1
4041	396	0		2		0		2
4042	392	0		4		0		4
4043	387	1		4		0		8
4044	376	3		8		0		13
4045	352	9		15		0		24
4046	310	13		26		3		48
4047	261	15		26		8		90
4048	191	20		26		24		139
4049	118	20		11		42		209
4050	54	7		8		49		282
4051	14	10		3		27		346
4052	7	1		1		5		386
4053	5	0		0		2		393
4054	5	0		0		0		395
4055	395	0		4		0		1
4056	386	1		8		0		5
4057	372	1		13		0		14
4058	348	9		15		0		28
4059	310	13		23		2		52
4060	250	20		34		6		90
4061	186	17		34		13		150
4062	116	15		27		28		214
4063	69	9		20		18		284
4064	40	5		11		13		331
4065	23	4		4		9		360
4066	19	1		0		3		377
4067	18	0		0		1		381
